15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
15.00, 120.56, 132.64, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.64, 120.56, 15.00
15.00, 132.64, 154.12, 154.78, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 154.78, 154.12, 132.64, 15.00
15.00, 132.86, 154.78, 159.12, 159.78, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 159.78, 159.12, 154.78, 132.86, 15.00
15.00, 132.86, 155.00, 159.78, 164.12, 164.78, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 164.78, 164.12, 159.78, 155.00, 132.86, 15.00
15.00, 132.86, 155.00, 160.00, 164.78, 169.12, 169.78, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00, 169.78, 169.12, 164.78, 160.00, 155.00, 132.86, 15.00
15.00, 132.86, 155.00, 160.00, 165.00, 169.78, 174.12, 174.78, 175.00, 175.00, 175.00, 175.00, 175.00, 175.00, 174.78, 174.12, 169.78, 165.00, 160.00, 155.00, 132.86, 15.00
15.00, 132.86, 155.00, 160.00, 165.00, 170.00, 174.78, 179.12, 179.78, 180.00, 180.00, 180.00, 180.00, 179.78, 179.12, 174.78, 170.00, 165.00, 160.00, 155.00, 132.86, 15.00
15.00, 132.86, 155.00, 160.00, 165.00, 170.00, 175.00, 179.78, 184.12, 184.78, 185.00, 185.00, 184.78, 184.12, 179.78, 175.00, 170.00, 165.00, 160.00, 155.00, 132.86, 15.00
15.00, 132.86, 155.00, 160.00, 165.00, 170.00, 175.00, 180.00, 184.78, 189.12, 189.78, 189.78, 189.12, 184.78, 180.00, 175.00, 170.00, 165.00, 160.00, 155.00, 132.86, 15.00
15.00, 132.86, 155.00, 160.00, 165.00, 170.00, 175.00, 180.00, 185.00, 189.78, 193.90, 193.90, 189.78, 185.00, 180.00, 175.00, 170.00, 165.00, 160.00, 155.00, 132.86, 15.00
15.00, 132.86, 155.00, 160.00, 165.00, 170.00, 175.00, 180.00, 185.00, 189.78, 193.90, 193.90, 189.78, 185.00, 180.00, 175.00, 170.00, 165.00, 160.00, 155.00, 132.86, 15.00
15.00, 132.86, 155.00, 160.00, 165.00, 170.00, 175.00, 180.00, 184.78, 189.12, 189.78, 189.78, 189.12, 184.78, 180.00, 175.00, 170.00, 165.00, 160.00, 155.00, 132.86, 15.00
15.00, 132.86, 155.00, 160.00, 165.00, 170.00, 175.00, 179.78, 184.12, 184.78, 185.00, 185.00, 184.78, 184.12, 179.78, 175.00, 170.00, 165.00, 160.00, 155.00, 132.86, 15.00
15.00, 132.86, 155.00, 160.00, 165.00, 170.00, 174.78, 179.12, 179.78, 180.00, 180.00, 180.00, 180.00, 179.78, 179.12, 174.78, 170.00, 165.00, 160.00, 155.00, 132.86, 15.00
15.00, 132.86, 155.00, 160.00, 165.00, 169.78, 174.12, 174.78, 175.00, 175.00, 175.00, 175.00, 175.00, 175.00, 174.78, 174.12, 169.78, 165.00, 160.00, 155.00, 132.86, 15.00
15.00, 132.86, 155.00, 160.00, 164.78, 169.12, 169.78, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00, 169.78, 169.12, 164.78, 160.00, 155.00, 132.86, 15.00
15.00, 132.86, 155.00, 159.78, 164.12, 164.78, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 164.78, 164.12, 159.78, 155.00, 132.86, 15.00
15.00, 132.86, 154.78, 159.12, 159.78, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 159.78, 159.12, 154.78, 132.86, 15.00
15.00, 132.64, 154.12, 154.78, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 154.78, 154.12, 132.64, 15.00
15.00, 120.56, 132.64, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.86, 132.64, 120.56, 15.00
15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
