15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
15.00, 65.85, 89.44, 95.87, 96.95, 97.11, 97.13, 97.13, 97.13, 97.13, 97.13, 97.13, 97.13, 97.13, 97.13, 97.13, 97.11, 96.95, 95.87, 89.44, 65.85, 15.00
15.00, 89.44, 127.95, 139.06, 141.30, 141.70, 141.79, 141.81, 141.82, 141.82, 141.82, 141.82, 141.82, 141.82, 141.81, 141.79, 141.70, 141.30, 139.06, 127.95, 89.44, 15.00
15.00, 95.87, 139.06, 153.25, 156.67, 157.65, 157.94, 158.03, 158.05, 158.06, 158.06, 158.06, 158.06, 158.05, 158.03, 157.94, 157.65, 156.67, 153.25, 139.06, 95.87, 15.00
15.00, 96.95, 141.30, 156.67, 161.72, 163.59, 164.44, 164.72, 164.82, 164.84, 164.84, 164.84, 164.84, 164.82, 164.72, 164.44, 163.59, 161.72, 156.67, 141.30, 96.95, 15.00
15.00, 97.11, 141.70, 157.65, 163.59, 167.01, 168.75, 169.59, 169.87, 169.97, 169.99, 169.99, 169.97, 169.87, 169.59, 168.75, 167.01, 163.59, 157.65, 141.70, 97.11, 15.00
15.00, 97.13, 141.79, 157.94, 164.44, 168.75, 172.02, 173.75, 174.59, 174.88, 174.97, 174.97, 174.88, 174.59, 173.75, 172.02, 168.75, 164.44, 157.94, 141.79, 97.13, 15.00
15.00, 97.13, 141.81, 158.03, 164.72, 169.59, 173.75, 177.02, 178.75, 179.59, 179.85, 179.85, 179.59, 178.75, 177.02, 173.75, 169.59, 164.72, 158.03, 141.81, 97.13, 15.00
15.00, 97.13, 141.82, 158.05, 164.82, 169.87, 174.59, 178.75, 182.02, 183.73, 184.47, 184.47, 183.73, 182.02, 178.75, 174.59, 169.87, 164.82, 158.05, 141.82, 97.13, 15.00
15.00, 97.13, 141.82, 158.06, 164.84, 169.97, 174.88, 179.59, 183.73, 186.90, 188.35, 188.35, 186.90, 183.73, 179.59, 174.88, 169.97, 164.84, 158.06, 141.82, 97.13, 15.00
15.00, 97.13, 141.82, 158.06, 164.84, 169.99, 174.97, 179.85, 184.47, 188.35, 190.78, 190.78, 188.35, 184.47, 179.85, 174.97, 169.99, 164.84, 158.06, 141.82, 97.13, 15.00
15.00, 97.13, 141.82, 158.06, 164.84, 169.99, 174.97, 179.85, 184.47, 188.35, 190.78, 190.78, 188.35, 184.47, 179.85, 174.97, 169.99, 164.84, 158.06, 141.82, 97.13, 15.00
15.00, 97.13, 141.82, 158.06, 164.84, 169.97, 174.88, 179.59, 183.73, 186.90, 188.35, 188.35, 186.90, 183.73, 179.59, 174.88, 169.97, 164.84, 158.06, 141.82, 97.13, 15.00
15.00, 97.13, 141.82, 158.05, 164.82, 169.87, 174.59, 178.75, 182.02, 183.73, 184.47, 184.47, 183.73, 182.02, 178.75, 174.59, 169.87, 164.82, 158.05, 141.82, 97.13, 15.00
15.00, 97.13, 141.81, 158.03, 164.72, 169.59, 173.75, 177.02, 178.75, 179.59, 179.85, 179.85, 179.59, 178.75, 177.02, 173.75, 169.59, 164.72, 158.03, 141.81, 97.13, 15.00
15.00, 97.13, 141.79, 157.94, 164.44, 168.75, 172.02, 173.75, 174.59, 174.88, 174.97, 174.97, 174.88, 174.59, 173.75, 172.02, 168.75, 164.44, 157.94, 141.79, 97.13, 15.00
15.00, 97.11, 141.70, 157.65, 163.59, 167.01, 168.75, 169.59, 169.87, 169.97, 169.99, 169.99, 169.97, 169.87, 169.59, 168.75, 167.01, 163.59, 157.65, 141.70, 97.11, 15.00
15.00, 96.95, 141.30, 156.67, 161.72, 163.59, 164.44, 164.72, 164.82, 164.84, 164.84, 164.84, 164.84, 164.82, 164.72, 164.44, 163.59, 161.72, 156.67, 141.30, 96.95, 15.00
15.00, 95.87, 139.06, 153.25, 156.67, 157.65, 157.94, 158.03, 158.05, 158.06, 158.06, 158.06, 158.06, 158.05, 158.03, 157.94, 157.65, 156.67, 153.25, 139.06, 95.87, 15.00
15.00, 89.44, 127.95, 139.06, 141.30, 141.70, 141.79, 141.81, 141.82, 141.82, 141.82, 141.82, 141.82, 141.82, 141.81, 141.79, 141.70, 141.30, 139.06, 127.95, 89.44, 15.00
15.00, 65.85, 89.44, 95.87, 96.95, 97.11, 97.13, 97.13, 97.13, 97.13, 97.13, 97.13, 97.13, 97.13, 97.13, 97.13, 97.11, 96.95, 95.87, 89.44, 65.85, 15.00
15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
