15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
15.00, 99.90, 118.53, 120.18, 120.23, 120.24, 120.24, 120.24, 120.24, 120.24, 120.24, 120.24, 120.24, 120.24, 120.24, 120.24, 120.24, 120.23, 120.18, 118.53, 99.90, 15.00
15.00, 118.53, 149.17, 152.27, 152.68, 152.73, 152.74, 152.74, 152.74, 152.74, 152.74, 152.74, 152.74, 152.74, 152.74, 152.74, 152.73, 152.68, 152.27, 149.17, 118.53, 15.00
15.00, 120.18, 152.27, 158.44, 159.53, 159.94, 159.99, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 159.99, 159.94, 159.53, 158.44, 152.27, 120.18, 15.00
15.00, 120.23, 152.68, 159.53, 163.44, 164.53, 164.94, 164.99, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 164.99, 164.94, 164.53, 163.44, 159.53, 152.68, 120.23, 15.00
15.00, 120.24, 152.73, 159.94, 164.53, 168.44, 169.53, 169.94, 169.99, 170.00, 170.00, 170.00, 170.00, 169.99, 169.94, 169.53, 168.44, 164.53, 159.94, 152.73, 120.24, 15.00
15.00, 120.24, 152.74, 159.99, 164.94, 169.53, 173.44, 174.53, 174.94, 174.99, 175.00, 175.00, 174.99, 174.94, 174.53, 173.44, 169.53, 164.94, 159.99, 152.74, 120.24, 15.00
15.00, 120.24, 152.74, 160.00, 164.99, 169.94, 174.53, 178.44, 179.53, 179.94, 179.99, 179.99, 179.94, 179.53, 178.44, 174.53, 169.94, 164.99, 160.00, 152.74, 120.24, 15.00
15.00, 120.24, 152.74, 160.00, 165.00, 169.99, 174.94, 179.53, 183.44, 184.53, 184.93, 184.93, 184.53, 183.44, 179.53, 174.94, 169.99, 165.00, 160.00, 152.74, 120.24, 15.00
15.00, 120.24, 152.74, 160.00, 165.00, 170.00, 174.99, 179.94, 184.53, 188.43, 189.47, 189.47, 188.43, 184.53, 179.94, 174.99, 170.00, 165.00, 160.00, 152.74, 120.24, 15.00
15.00, 120.24, 152.74, 160.00, 165.00, 170.00, 175.00, 179.99, 184.93, 189.47, 192.97, 192.97, 189.47, 184.93, 179.99, 175.00, 170.00, 165.00, 160.00, 152.74, 120.24, 15.00
15.00, 120.24, 152.74, 160.00, 165.00, 170.00, 175.00, 179.99, 184.93, 189.47, 192.97, 192.97, 189.47, 184.93, 179.99, 175.00, 170.00, 165.00, 160.00, 152.74, 120.24, 15.00
15.00, 120.24, 152.74, 160.00, 165.00, 170.00, 174.99, 179.94, 184.53, 188.43, 189.47, 189.47, 188.43, 184.53, 179.94, 174.99, 170.00, 165.00, 160.00, 152.74, 120.24, 15.00
15.00, 120.24, 152.74, 160.00, 165.00, 169.99, 174.94, 179.53, 183.44, 184.53, 184.93, 184.93, 184.53, 183.44, 179.53, 174.94, 169.99, 165.00, 160.00, 152.74, 120.24, 15.00
15.00, 120.24, 152.74, 160.00, 164.99, 169.94, 174.53, 178.44, 179.53, 179.94, 179.99, 179.99, 179.94, 179.53, 178.44, 174.53, 169.94, 164.99, 160.00, 152.74, 120.24, 15.00
15.00, 120.24, 152.74, 159.99, 164.94, 169.53, 173.44, 174.53, 174.94, 174.99, 175.00, 175.00, 174.99, 174.94, 174.53, 173.44, 169.53, 164.94, 159.99, 152.74, 120.24, 15.00
15.00, 120.24, 152.73, 159.94, 164.53, 168.44, 169.53, 169.94, 169.99, 170.00, 170.00, 170.00, 170.00, 169.99, 169.94, 169.53, 168.44, 164.53, 159.94, 152.73, 120.24, 15.00
15.00, 120.23, 152.68, 159.53, 163.44, 164.53, 164.94, 164.99, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 164.99, 164.94, 164.53, 163.44, 159.53, 152.68, 120.23, 15.00
15.00, 120.18, 152.27, 158.44, 159.53, 159.94, 159.99, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 159.99, 159.94, 159.53, 158.44, 152.27, 120.18, 15.00
15.00, 118.53, 149.17, 152.27, 152.68, 152.73, 152.74, 152.74, 152.74, 152.74, 152.74, 152.74, 152.74, 152.74, 152.74, 152.74, 152.73, 152.68, 152.27, 149.17, 118.53, 15.00
15.00, 99.90, 118.53, 120.18, 120.23, 120.24, 120.24, 120.24, 120.24, 120.24, 120.24, 120.24, 120.24, 120.24, 120.24, 120.24, 120.24, 120.23, 120.18, 118.53, 99.90, 15.00
15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
