15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
15.00, 47.13, 68.02, 77.44, 80.51, 81.29, 81.47, 81.51, 81.52, 81.52, 81.52, 81.52, 81.52, 81.52, 81.51, 81.47, 81.29, 80.51, 77.44, 68.02, 47.13, 15.00
15.00, 68.02, 103.62, 120.15, 125.82, 127.39, 127.81, 127.92, 127.96, 127.97, 127.97, 127.97, 127.97, 127.96, 127.92, 127.81, 127.39, 125.82, 120.15, 103.62, 68.02, 15.00
15.00, 77.44, 120.15, 140.88, 148.48, 150.91, 151.70, 151.98, 152.09, 152.12, 152.13, 152.13, 152.12, 152.09, 151.98, 151.70, 150.91, 148.48, 140.88, 120.15, 77.44, 15.00
15.00, 80.51, 125.82, 148.48, 157.53, 160.90, 162.30, 162.91, 163.18, 163.28, 163.31, 163.31, 163.28, 163.18, 162.91, 162.30, 160.90, 157.53, 148.48, 125.82, 80.51, 15.00
15.00, 81.29, 127.39, 150.91, 160.90, 165.30, 167.53, 168.73, 169.33, 169.59, 169.68, 169.68, 169.59, 169.33, 168.73, 167.53, 165.30, 160.90, 150.91, 127.39, 81.29, 15.00
15.00, 81.47, 127.81, 151.70, 162.30, 167.53, 170.76, 172.78, 173.96, 174.54, 174.77, 174.77, 174.54, 173.96, 172.78, 170.76, 167.53, 162.30, 151.70, 127.81, 81.47, 15.00
15.00, 81.51, 127.92, 151.98, 162.91, 168.73, 172.78, 175.80, 177.79, 178.94, 179.43, 179.43, 178.94, 177.79, 175.80, 172.78, 168.73, 162.91, 151.98, 127.92, 81.51, 15.00
15.00, 81.52, 127.96, 152.09, 163.18, 169.33, 173.96, 177.79, 180.76, 182.66, 183.57, 183.57, 182.66, 180.76, 177.79, 173.96, 169.33, 163.18, 152.09, 127.96, 81.52, 15.00
15.00, 81.52, 127.97, 152.12, 163.28, 169.59, 174.54, 178.94, 182.66, 185.39, 186.80, 186.80, 185.39, 182.66, 178.94, 174.54, 169.59, 163.28, 152.12, 127.97, 81.52, 15.00
15.00, 81.52, 127.97, 152.13, 163.31, 169.68, 174.77, 179.43, 183.57, 186.80, 188.62, 188.62, 186.80, 183.57, 179.43, 174.77, 169.68, 163.31, 152.13, 127.97, 81.52, 15.00
15.00, 81.52, 127.97, 152.13, 163.31, 169.68, 174.77, 179.43, 183.57, 186.80, 188.62, 188.62, 186.80, 183.57, 179.43, 174.77, 169.68, 163.31, 152.13, 127.97, 81.52, 15.00
15.00, 81.52, 127.97, 152.12, 163.28, 169.59, 174.54, 178.94, 182.66, 185.39, 186.80, 186.80, 185.39, 182.66, 178.94, 174.54, 169.59, 163.28, 152.12, 127.97, 81.52, 15.00
15.00, 81.52, 127.96, 152.09, 163.18, 169.33, 173.96, 177.79, 180.76, 182.66, 183.57, 183.57, 182.66, 180.76, 177.79, 173.96, 169.33, 163.18, 152.09, 127.96, 81.52, 15.00
15.00, 81.51, 127.92, 151.98, 162.91, 168.73, 172.78, 175.80, 177.79, 178.94, 179.43, 179.43, 178.94, 177.79, 175.80, 172.78, 168.73, 162.91, 151.98, 127.92, 81.51, 15.00
15.00, 81.47, 127.81, 151.70, 162.30, 167.53, 170.76, 172.78, 173.96, 174.54, 174.77, 174.77, 174.54, 173.96, 172.78, 170.76, 167.53, 162.30, 151.70, 127.81, 81.47, 15.00
15.00, 81.29, 127.39, 150.91, 160.90, 165.30, 167.53, 168.73, 169.33, 169.59, 169.68, 169.68, 169.59, 169.33, 168.73, 167.53, 165.30, 160.90, 150.91, 127.39, 81.29, 15.00
15.00, 80.51, 125.82, 148.48, 157.53, 160.90, 162.30, 162.91, 163.18, 163.28, 163.31, 163.31, 163.28, 163.18, 162.91, 162.30, 160.90, 157.53, 148.48, 125.82, 80.51, 15.00
15.00, 77.44, 120.15, 140.88, 148.48, 150.91, 151.70, 151.98, 152.09, 152.12, 152.13, 152.13, 152.12, 152.09, 151.98, 151.70, 150.91, 148.48, 140.88, 120.15, 77.44, 15.00
15.00, 68.02, 103.62, 120.15, 125.82, 127.39, 127.81, 127.92, 127.96, 127.97, 127.97, 127.97, 127.97, 127.96, 127.92, 127.81, 127.39, 125.82, 120.15, 103.62, 68.02, 15.00
15.00, 47.13, 68.02, 77.44, 80.51, 81.29, 81.47, 81.51, 81.52, 81.52, 81.52, 81.52, 81.52, 81.52, 81.51, 81.47, 81.29, 80.51, 77.44, 68.02, 47.13, 15.00
15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
