15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
15.00, 44.39, 64.38, 74.08, 77.57, 78.55, 78.80, 78.86, 78.87, 78.88, 78.88, 78.88, 78.88, 78.87, 78.86, 78.80, 78.55, 77.57, 74.08, 64.38, 44.39, 15.00
15.00, 64.38, 98.80, 115.92, 122.33, 124.26, 124.81, 124.96, 125.01, 125.03, 125.03, 125.03, 125.03, 125.01, 124.96, 124.81, 124.26, 122.33, 115.92, 98.80, 64.38, 15.00
15.00, 74.08, 115.92, 137.50, 146.03, 148.92, 149.87, 150.22, 150.36, 150.40, 150.42, 150.42, 150.40, 150.36, 150.22, 149.87, 148.92, 146.03, 137.50, 115.92, 74.08, 15.00
15.00, 77.57, 122.33, 146.03, 156.06, 159.91, 161.49, 162.19, 162.50, 162.63, 162.67, 162.67, 162.63, 162.50, 162.19, 161.49, 159.91, 156.06, 146.03, 122.33, 77.57, 15.00
15.00, 78.55, 124.26, 148.92, 159.91, 164.75, 167.13, 168.42, 169.08, 169.38, 169.50, 169.50, 169.38, 169.08, 168.42, 167.13, 164.75, 159.91, 148.92, 124.26, 78.55, 15.00
15.00, 78.80, 124.81, 149.87, 161.49, 167.13, 170.45, 172.54, 173.78, 174.42, 174.68, 174.68, 174.42, 173.78, 172.54, 170.45, 167.13, 161.49, 149.87, 124.81, 78.80, 15.00
15.00, 78.86, 124.96, 150.22, 162.19, 168.42, 172.54, 175.55, 177.57, 178.76, 179.29, 179.29, 178.76, 177.57, 175.55, 172.54, 168.42, 162.19, 150.22, 124.96, 78.86, 15.00
15.00, 78.87, 125.01, 150.36, 162.50, 169.08, 173.78, 177.57, 180.49, 182.40, 183.33, 183.33, 182.40, 180.49, 177.57, 173.78, 169.08, 162.50, 150.36, 125.01, 78.87, 15.00
15.00, 78.88, 125.03, 150.40, 162.63, 169.38, 174.42, 178.76, 182.40, 185.06, 186.43, 186.43, 185.06, 182.40, 178.76, 174.42, 169.38, 162.63, 150.40, 125.03, 78.88, 15.00
15.00, 78.88, 125.03, 150.42, 162.67, 169.50, 174.68, 179.29, 183.33, 186.43, 188.16, 188.16, 186.43, 183.33, 179.29, 174.68, 169.50, 162.67, 150.42, 125.03, 78.88, 15.00
15.00, 78.88, 125.03, 150.42, 162.67, 169.50, 174.68, 179.29, 183.33, 186.43, 188.16, 188.16, 186.43, 183.33, 179.29, 174.68, 169.50, 162.67, 150.42, 125.03, 78.88, 15.00
15.00, 78.88, 125.03, 150.40, 162.63, 169.38, 174.42, 178.76, 182.40, 185.06, 186.43, 186.43, 185.06, 182.40, 178.76, 174.42, 169.38, 162.63, 150.40, 125.03, 78.88, 15.00
15.00, 78.87, 125.01, 150.36, 162.50, 169.08, 173.78, 177.57, 180.49, 182.40, 183.33, 183.33, 182.40, 180.49, 177.57, 173.78, 169.08, 162.50, 150.36, 125.01, 78.87, 15.00
15.00, 78.86, 124.96, 150.22, 162.19, 168.42, 172.54, 175.55, 177.57, 178.76, 179.29, 179.29, 178.76, 177.57, 175.55, 172.54, 168.42, 162.19, 150.22, 124.96, 78.86, 15.00
15.00, 78.80, 124.81, 149.87, 161.49, 167.13, 170.45, 172.54, 173.78, 174.42, 174.68, 174.68, 174.42, 173.78, 172.54, 170.45, 167.13, 161.49, 149.87, 124.81, 78.80, 15.00
15.00, 78.55, 124.26, 148.92, 159.91, 164.75, 167.13, 168.42, 169.08, 169.38, 169.50, 169.50, 169.38, 169.08, 168.42, 167.13, 164.75, 159.91, 148.92, 124.26, 78.55, 15.00
15.00, 77.57, 122.33, 146.03, 156.06, 159.91, 161.49, 162.19, 162.50, 162.63, 162.67, 162.67, 162.63, 162.50, 162.19, 161.49, 159.91, 156.06, 146.03, 122.33, 77.57, 15.00
15.00, 74.08, 115.92, 137.50, 146.03, 148.92, 149.87, 150.22, 150.36, 150.40, 150.42, 150.42, 150.40, 150.36, 150.22, 149.87, 148.92, 146.03, 137.50, 115.92, 74.08, 15.00
15.00, 64.38, 98.80, 115.92, 122.33, 124.26, 124.81, 124.96, 125.01, 125.03, 125.03, 125.03, 125.03, 125.01, 124.96, 124.81, 124.26, 122.33, 115.92, 98.80, 64.38, 15.00
15.00, 44.39, 64.38, 74.08, 77.57, 78.55, 78.80, 78.86, 78.87, 78.88, 78.88, 78.88, 78.88, 78.87, 78.86, 78.80, 78.55, 77.57, 74.08, 64.38, 44.39, 15.00
15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
