15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
15.00, 36.10, 52.87, 63.31, 68.31, 70.05, 70.48, 70.56, 70.58, 70.59, 70.59, 70.59, 70.59, 70.58, 70.56, 70.48, 70.05, 68.31, 63.31, 52.87, 36.10, 15.00
15.00, 52.87, 83.00, 101.85, 110.97, 114.23, 115.12, 115.33, 115.42, 115.44, 115.45, 115.45, 115.44, 115.42, 115.33, 115.12, 114.23, 110.97, 101.85, 83.00, 52.87, 15.00
15.00, 63.31, 101.85, 126.12, 138.06, 142.56, 143.98, 144.44, 144.65, 144.74, 144.76, 144.76, 144.74, 144.65, 144.44, 143.98, 142.56, 138.06, 126.12, 101.85, 63.31, 15.00
15.00, 68.31, 110.97, 138.06, 151.72, 157.21, 159.25, 160.11, 160.57, 160.78, 160.86, 160.86, 160.78, 160.57, 160.11, 159.25, 157.21, 151.72, 138.06, 110.97, 68.31, 15.00
15.00, 70.05, 114.23, 142.56, 157.21, 163.54, 166.29, 167.72, 168.58, 169.04, 169.22, 169.22, 169.04, 168.58, 167.72, 166.29, 163.54, 157.21, 142.56, 114.23, 70.05, 15.00
15.00, 70.48, 115.12, 143.98, 159.25, 166.29, 169.79, 171.92, 173.34, 174.18, 174.56, 174.56, 174.18, 173.34, 171.92, 169.79, 166.29, 159.25, 143.98, 115.12, 70.48, 15.00
15.00, 70.56, 115.33, 144.44, 160.11, 167.72, 171.92, 174.78, 176.89, 178.24, 178.89, 178.89, 178.24, 176.89, 174.78, 171.92, 167.72, 160.11, 144.44, 115.33, 70.56, 15.00
15.00, 70.58, 115.42, 144.65, 160.57, 168.58, 173.34, 176.89, 179.68, 181.59, 182.57, 182.57, 181.59, 179.68, 176.89, 173.34, 168.58, 160.57, 144.65, 115.42, 70.58, 15.00
15.00, 70.59, 115.44, 144.74, 160.78, 169.04, 174.18, 178.24, 181.59, 184.01, 185.27, 185.27, 184.01, 181.59, 178.24, 174.18, 169.04, 160.78, 144.74, 115.44, 70.59, 15.00
15.00, 70.59, 115.45, 144.76, 160.86, 169.22, 174.56, 178.89, 182.57, 185.27, 186.71, 186.71, 185.27, 182.57, 178.89, 174.56, 169.22, 160.86, 144.76, 115.45, 70.59, 15.00
15.00, 70.59, 115.45, 144.76, 160.86, 169.22, 174.56, 178.89, 182.57, 185.27, 186.71, 186.71, 185.27, 182.57, 178.89, 174.56, 169.22, 160.86, 144.76, 115.45, 70.59, 15.00
15.00, 70.59, 115.44, 144.74, 160.78, 169.04, 174.18, 178.24, 181.59, 184.01, 185.27, 185.27, 184.01, 181.59, 178.24, 174.18, 169.04, 160.78, 144.74, 115.44, 70.59, 15.00
15.00, 70.58, 115.42, 144.65, 160.57, 168.58, 173.34, 176.89, 179.68, 181.59, 182.57, 182.57, 181.59, 179.68, 176.89, 173.34, 168.58, 160.57, 144.65, 115.42, 70.58, 15.00
15.00, 70.56, 115.33, 144.44, 160.11, 167.72, 171.92, 174.78, 176.89, 178.24, 178.89, 178.89, 178.24, 176.89, 174.78, 171.92, 167.72, 160.11, 144.44, 115.33, 70.56, 15.00
15.00, 70.48, 115.12, 143.98, 159.25, 166.29, 169.79, 171.92, 173.34, 174.18, 174.56, 174.56, 174.18, 173.34, 171.92, 169.79, 166.29, 159.25, 143.98, 115.12, 70.48, 15.00
15.00, 70.05, 114.23, 142.56, 157.21, 163.54, 166.29, 167.72, 168.58, 169.04, 169.22, 169.22, 169.04, 168.58, 167.72, 166.29, 163.54, 157.21, 142.56, 114.23, 70.05, 15.00
15.00, 68.31, 110.97, 138.06, 151.72, 157.21, 159.25, 160.11, 160.57, 160.78, 160.86, 160.86, 160.78, 160.57, 160.11, 159.25, 157.21, 151.72, 138.06, 110.97, 68.31, 15.00
15.00, 63.31, 101.85, 126.12, 138.06, 142.56, 143.98, 144.44, 144.65, 144.74, 144.76, 144.76, 144.74, 144.65, 144.44, 143.98, 142.56, 138.06, 126.12, 101.85, 63.31, 15.00
15.00, 52.87, 83.00, 101.85, 110.97, 114.23, 115.12, 115.33, 115.42, 115.44, 115.45, 115.45, 115.44, 115.42, 115.33, 115.12, 114.23, 110.97, 101.85, 83.00, 52.87, 15.00
15.00, 36.10, 52.87, 63.31, 68.31, 70.05, 70.48, 70.56, 70.58, 70.59, 70.59, 70.59, 70.59, 70.58, 70.56, 70.48, 70.05, 68.31, 63.31, 52.87, 36.10, 15.00
15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
