15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
15.00, 27.98, 39.30, 47.87, 53.51, 56.71, 58.27, 58.93, 59.18, 59.26, 59.29, 59.29, 59.26, 59.18, 58.93, 58.27, 56.71, 53.51, 47.87, 39.30, 27.98, 15.00
15.00, 39.30, 60.48, 76.57, 87.17, 93.23, 96.22, 97.52, 98.03, 98.23, 98.29, 98.29, 98.23, 98.03, 97.52, 96.22, 93.23, 87.17, 76.57, 60.48, 39.30, 15.00
15.00, 47.87, 76.57, 98.41, 112.89, 121.24, 125.46, 127.36, 128.17, 128.51, 128.64, 128.64, 128.51, 128.17, 127.36, 125.46, 121.24, 112.89, 98.41, 76.57, 47.87, 15.00
15.00, 53.51, 87.17, 112.89, 130.05, 140.10, 145.32, 147.81, 148.96, 149.51, 149.73, 149.73, 149.51, 148.96, 147.81, 145.32, 140.10, 130.05, 112.89, 87.17, 53.51, 15.00
15.00, 56.71, 93.23, 121.24, 140.10, 151.33, 157.36, 160.43, 161.98, 162.79, 163.14, 163.14, 162.79, 161.98, 160.43, 157.36, 151.33, 140.10, 121.24, 93.23, 56.71, 15.00
15.00, 58.27, 96.22, 125.46, 145.32, 157.36, 164.08, 167.70, 169.71, 170.83, 171.35, 171.35, 170.83, 169.71, 167.70, 164.08, 157.36, 145.32, 125.46, 96.22, 58.27, 15.00
15.00, 58.93, 97.52, 127.36, 147.81, 160.43, 167.70, 171.86, 174.33, 175.80, 176.50, 176.50, 175.80, 174.33, 171.86, 167.70, 160.43, 147.81, 127.36, 97.52, 58.93, 15.00
15.00, 59.18, 98.03, 128.17, 148.96, 161.98, 169.71, 174.33, 177.23, 179.03, 179.91, 179.91, 179.03, 177.23, 174.33, 169.71, 161.98, 148.96, 128.17, 98.03, 59.18, 15.00
15.00, 59.26, 98.23, 128.51, 149.51, 162.79, 170.83, 175.80, 179.03, 181.08, 182.11, 182.11, 181.08, 179.03, 175.80, 170.83, 162.79, 149.51, 128.51, 98.23, 59.26, 15.00
15.00, 59.29, 98.29, 128.64, 149.73, 163.14, 171.35, 176.50, 179.91, 182.11, 183.22, 183.22, 182.11, 179.91, 176.50, 171.35, 163.14, 149.73, 128.64, 98.29, 59.29, 15.00
15.00, 59.29, 98.29, 128.64, 149.73, 163.14, 171.35, 176.50, 179.91, 182.11, 183.22, 183.22, 182.11, 179.91, 176.50, 171.35, 163.14, 149.73, 128.64, 98.29, 59.29, 15.00
15.00, 59.26, 98.23, 128.51, 149.51, 162.79, 170.83, 175.80, 179.03, 181.08, 182.11, 182.11, 181.08, 179.03, 175.80, 170.83, 162.79, 149.51, 128.51, 98.23, 59.26, 15.00
15.00, 59.18, 98.03, 128.17, 148.96, 161.98, 169.71, 174.33, 177.23, 179.03, 179.91, 179.91, 179.03, 177.23, 174.33, 169.71, 161.98, 148.96, 128.17, 98.03, 59.18, 15.00
15.00, 58.93, 97.52, 127.36, 147.81, 160.43, 167.70, 171.86, 174.33, 175.80, 176.50, 176.50, 175.80, 174.33, 171.86, 167.70, 160.43, 147.81, 127.36, 97.52, 58.93, 15.00
15.00, 58.27, 96.22, 125.46, 145.32, 157.36, 164.08, 167.70, 169.71, 170.83, 171.35, 171.35, 170.83, 169.71, 167.70, 164.08, 157.36, 145.32, 125.46, 96.22, 58.27, 15.00
15.00, 56.71, 93.23, 121.24, 140.10, 151.33, 157.36, 160.43, 161.98, 162.79, 163.14, 163.14, 162.79, 161.98, 160.43, 157.36, 151.33, 140.10, 121.24, 93.23, 56.71, 15.00
15.00, 53.51, 87.17, 112.89, 130.05, 140.10, 145.32, 147.81, 148.96, 149.51, 149.73, 149.73, 149.51, 148.96, 147.81, 145.32, 140.10, 130.05, 112.89, 87.17, 53.51, 15.00
15.00, 47.87, 76.57, 98.41, 112.89, 121.24, 125.46, 127.36, 128.17, 128.51, 128.64, 128.64, 128.51, 128.17, 127.36, 125.46, 121.24, 112.89, 98.41, 76.57, 47.87, 15.00
15.00, 39.30, 60.48, 76.57, 87.17, 93.23, 96.22, 97.52, 98.03, 98.23, 98.29, 98.29, 98.23, 98.03, 97.52, 96.22, 93.23, 87.17, 76.57, 60.48, 39.30, 15.00
15.00, 27.98, 39.30, 47.87, 53.51, 56.71, 58.27, 58.93, 59.18, 59.26, 59.29, 59.29, 59.26, 59.18, 58.93, 58.27, 56.71, 53.51, 47.87, 39.30, 27.98, 15.00
15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
