15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
15.00, 33.22, 48.19, 58.21, 63.60, 65.89, 66.63, 66.83, 66.87, 66.89, 66.89, 66.89, 66.89, 66.87, 66.83, 66.63, 65.89, 63.60, 58.21, 48.19, 33.22, 15.00
15.00, 48.19, 75.46, 93.78, 103.71, 108.00, 109.46, 109.89, 110.02, 110.08, 110.09, 110.09, 110.08, 110.02, 109.89, 109.46, 108.00, 103.71, 93.78, 75.46, 48.19, 15.00
15.00, 58.21, 93.78, 117.80, 130.97, 136.83, 138.98, 139.73, 140.02, 140.15, 140.20, 140.20, 140.15, 140.02, 139.73, 138.98, 136.83, 130.97, 117.80, 93.78, 58.21, 15.00
15.00, 63.60, 103.71, 130.97, 146.16, 153.19, 156.02, 157.20, 157.76, 158.05, 158.16, 158.16, 158.05, 157.76, 157.20, 156.02, 153.19, 146.16, 130.97, 103.71, 63.60, 15.00
15.00, 65.89, 108.00, 136.83, 153.19, 161.10, 164.63, 166.36, 167.32, 167.87, 168.11, 168.11, 167.87, 167.32, 166.36, 164.63, 161.10, 153.19, 136.83, 108.00, 65.89, 15.00
15.00, 66.63, 109.46, 138.98, 156.02, 164.63, 168.86, 171.23, 172.72, 173.64, 174.07, 174.07, 173.64, 172.72, 171.23, 168.86, 164.63, 156.02, 138.98, 109.46, 66.63, 15.00
15.00, 66.83, 109.89, 139.73, 157.20, 166.36, 171.23, 174.27, 176.37, 177.75, 178.43, 178.43, 177.75, 176.37, 174.27, 171.23, 166.36, 157.20, 139.73, 109.89, 66.83, 15.00
15.00, 66.87, 110.02, 140.02, 157.76, 167.32, 172.72, 176.37, 179.08, 180.95, 181.90, 181.90, 180.95, 179.08, 176.37, 172.72, 167.32, 157.76, 140.02, 110.02, 66.87, 15.00
15.00, 66.89, 110.08, 140.15, 158.05, 167.87, 173.64, 177.75, 180.95, 183.23, 184.41, 184.41, 183.23, 180.95, 177.75, 173.64, 167.87, 158.05, 140.15, 110.08, 66.89, 15.00
15.00, 66.89, 110.09, 140.20, 158.16, 168.11, 174.07, 178.43, 181.90, 184.41, 185.74, 185.74, 184.41, 181.90, 178.43, 174.07, 168.11, 158.16, 140.20, 110.09, 66.89, 15.00
15.00, 66.89, 110.09, 140.20, 158.16, 168.11, 174.07, 178.43, 181.90, 184.41, 185.74, 185.74, 184.41, 181.90, 178.43, 174.07, 168.11, 158.16, 140.20, 110.09, 66.89, 15.00
15.00, 66.89, 110.08, 140.15, 158.05, 167.87, 173.64, 177.75, 180.95, 183.23, 184.41, 184.41, 183.23, 180.95, 177.75, 173.64, 167.87, 158.05, 140.15, 110.08, 66.89, 15.00
15.00, 66.87, 110.02, 140.02, 157.76, 167.32, 172.72, 176.37, 179.08, 180.95, 181.90, 181.90, 180.95, 179.08, 176.37, 172.72, 167.32, 157.76, 140.02, 110.02, 66.87, 15.00
15.00, 66.83, 109.89, 139.73, 157.20, 166.36, 171.23, 174.27, 176.37, 177.75, 178.43, 178.43, 177.75, 176.37, 174.27, 171.23, 166.36, 157.20, 139.73, 109.89, 66.83, 15.00
15.00, 66.63, 109.46, 138.98, 156.02, 164.63, 168.86, 171.23, 172.72, 173.64, 174.07, 174.07, 173.64, 172.72, 171.23, 168.86, 164.63, 156.02, 138.98, 109.46, 66.63, 15.00
15.00, 65.89, 108.00, 136.83, 153.19, 161.10, 164.63, 166.36, 167.32, 167.87, 168.11, 168.11, 167.87, 167.32, 166.36, 164.63, 161.10, 153.19, 136.83, 108.00, 65.89, 15.00
15.00, 63.60, 103.71, 130.97, 146.16, 153.19, 156.02, 157.20, 157.76, 158.05, 158.16, 158.16, 158.05, 157.76, 157.20, 156.02, 153.19, 146.16, 130.97, 103.71, 63.60, 15.00
15.00, 58.21, 93.78, 117.80, 130.97, 136.83, 138.98, 139.73, 140.02, 140.15, 140.20, 140.20, 140.15, 140.02, 139.73, 138.98, 136.83, 130.97, 117.80, 93.78, 58.21, 15.00
15.00, 48.19, 75.46, 93.78, 103.71, 108.00, 109.46, 109.89, 110.02, 110.08, 110.09, 110.09, 110.08, 110.02, 109.89, 109.46, 108.00, 103.71, 93.78, 75.46, 48.19, 15.00
15.00, 33.22, 48.19, 58.21, 63.60, 65.89, 66.63, 66.83, 66.87, 66.89, 66.89, 66.89, 66.89, 66.87, 66.83, 66.63, 65.89, 63.60, 58.21, 48.19, 33.22, 15.00
15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
